date,tracker_id,count_finished,count_active,length,duration,offtrack_time,avg_speed
2024-07-20,3036043,55,56,280.81,6.7508333333333335,17.249166666666667,41.59634613010739
2024-07-20,3036045,1,2,528.66,5.212777777777777,18.787222222222223,101.41617819460727
2024-07-20,3036047,31,31,225.43,4.993055555555555,19.006944444444443,45.14870653685675
2024-07-20,3036049,24,24,260.23,6.0675,17.9325,42.88916357643181
2024-07-20,3036056,49,49,359.23,8.294444444444444,15.705555555555556,43.30971198928332
2024-07-20,3036057,2,3,889.9200000000001,9.183888888888887,14.816111111111113,96.90012703405725
2024-07-20,3036060,35,35,218.37,5.028333333333333,18.971666666666668,43.42790851839576
2024-07-20,3036068,42,42,386.15,8.9625,15.0375,43.085076708507664
2024-07-20,3036069,3,3,744.01,8.919166666666666,15.080833333333334,83.41698589180605
2024-07-20,3036070,42,42,160.55,4.014166666666666,19.985833333333332,39.995848038198055
2024-07-20,3036071,28,28,233.82,5.723888888888889,18.27611111111111,40.84984955838105
2024-07-21,877766,46,47,744.81,16.93138888888889,7.06861111111111,43.989893852640556
2024-07-21,877767,20,20,850.79,19.107777777777777,4.892222222222223,44.5258475315462
2024-07-21,877768,72,73,811.37,18.863333333333333,5.136666666666667,43.013076515285384
2024-07-21,3036043,57,58,283.62,6.546666666666667,17.453333333333333,43.32281059063136
2024-07-21,3036045,2,2,374.41999999999996,3.6930555555555555,20.306944444444444,101.38488153441142
2024-07-21,3036047,30,30,236.72,5.230833333333333,18.769166666666667,45.25473952525092
2024-07-21,3036049,21,21,284.98,6.498611111111111,17.50138888888889,43.852447104082074
2024-07-21,3036056,48,49,358.25,8.213888888888889,15.786111111111111,43.615150490361856
2024-07-21,3036057,2,3,1160.41,11.991111111111111,12.008888888888889,96.7725166790215
2024-07-21,3036060,34,34,234.69,5.450277777777778,18.549722222222222,43.06019061209928
2024-07-21,3036068,43,44,364.46,8.833333333333334,15.166666666666666,41.25962264150943
2024-07-21,3036069,3,4,910.08,11.028611111111111,12.971388888888889,82.51991033423167
2024-07-21,3036070,43,43,154.78,3.7427777777777775,20.25722222222222,41.354312008312306
2024-07-21,3036071,26,26,256.61,5.911666666666667,18.08833333333333,43.40738652382295
2024-07-22,877766,45,45,750.27,16.988333333333333,7.011666666666667,44.163837927989796
2024-07-22,877767,20,21,858.82,19.274166666666666,4.725833333333334,44.55808724977302
2024-07-22,877768,74,75,796.5,18.71,5.289999999999999,42.57081774452164
2024-07-22,3036043,55,55,298.75,7.0119444444444445,16.988055555555555,42.605870934516496
2024-07-22,3036045,2,2,602.0699999999999,5.9366666666666665,18.063333333333333,101.41549691184727
2024-07-22,3036047,23,23,262.65,5.735,18.265,45.79773321708805
2024-07-22,3036049,24,24,266.1,5.981388888888889,18.018611111111113,44.48799517020388
2024-07-22,3036056,47,48,351.81,8.295555555555556,15.704444444444444,42.40945620144656
2024-07-22,3036057,3,4,1164.25,11.985555555555555,12.014444444444445,97.13775841290443
2024-07-22,3036060,35,35,221.95,5.161388888888889,18.83861111111111,43.001991281416494
2024-07-22,3036068,43,44,383.71,8.845,15.155,43.3815715093273
2024-07-22,3036069,5,6,971.5699999999999,11.825000000000001,12.174999999999999,82.16236786469344
2024-07-22,3036070,40,40,172.82999999999998,4.1097222222222225,19.890277777777776,42.05393714092598
2024-07-22,3036071,25,25,196.36,4.771388888888889,19.22861111111111,41.15363567561274
2024-07-23,877766,8,8,138.7,3.0966666666666667,20.903333333333332,44.790096878363826
2024-07-23,877767,4,4,156.16,3.4594444444444443,20.540555555555557,45.14019592098924
2024-07-23,877768,15,15,135.58,3.167777777777778,20.83222222222222,42.79971939670291
2024-07-23,3036043,14,14,73.94,1.7830555555555556,22.216944444444444,41.4681414550553
2024-07-23,3036056,13,13,92.33,2.113611111111111,21.886388888888888,43.68353265869365
2024-07-23,3036057,1,1,64.96,0.6655555555555556,23.334444444444443,97.60267111853088
2024-07-23,3036068,13,13,92.23,2.1255555555555556,21.874444444444443,43.3910088865656
2024-07-23,3036069,1,1,350.91,3.9047222222222224,20.095277777777778,89.86810841573593
